date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-01-01 00:00:00,0.0,0.0,0.0,-1.33294617938008,1005.94064078389,87.6949447227871,-0.273
2019-01-01 00:15:00,0.0,0.0,0.0,-2.89027374207499,995.880886148008,94.5780843236853,-0.285
2019-01-01 00:30:00,0.0,0.0,0.0,-3.09148522405648,1022.68367068064,84.0122392324836,-0.314
2019-01-01 00:45:00,0.0,0.0,0.0,-4.12339574385365,995.284713382456,91.076423307167,-0.314
2019-01-01 01:00:00,0.0,0.0,0.0,-4.22690368388678,1098.32608183276,91.8045350151934,-0.314
2019-01-01 01:15:00,0.0,0.0,0.0,-4.56346451892374,1000.44201438342,94.7948614264316,-0.314
2019-01-01 01:30:00,0.0,0.0,0.0,-4.37113298801154,1003.96769833904,98.172656653162,-0.314
2019-01-01 01:45:00,0.0,0.0,0.0,-5.17711708339879,1062.68725519052,80.4716392843016,-0.303
2019-01-01 02:00:00,0.0,0.0,0.0,-4.31169521548151,1087.8306274759,95.538651297834,-0.314
2019-01-01 02:15:00,0.0,0.0,0.0,-5.31873614994194,1093.22686118077,84.5870104117904,-0.314
2019-01-01 02:30:00,0.0,0.0,0.0,-4.86311681487776,1081.96182124997,85.652924921354,-0.314
2019-01-01 02:45:00,0.0,0.0,0.0,-5.15968091931595,1002.68513265765,98.1473890476185,-0.314
2019-01-01 03:00:00,0.0,0.0,0.0,-4.89016110871301,1079.36589811908,81.4051765207302,-0.314
2019-01-01 03:15:00,0.0,0.0,0.0,-4.5146344139896,1019.26981659174,87.5839004993295,-0.314
2019-01-01 03:30:00,0.0,0.0,0.0,-4.95159492250591,1073.23156704784,89.0933020718955,-0.314
2019-01-01 03:45:00,0.0,0.0,0.0,-4.33766069683781,1013.43048915679,100.0,-0.314
2019-01-01 04:00:00,0.0,0.0,0.0,-4.09124797800209,1043.16426609458,100.0,-0.314
2019-01-01 04:15:00,0.0,0.0,0.0,-4.83738555060367,1071.92358496186,99.0483328359333,-0.314
2019-01-01 04:30:00,0.0,0.0,0.0,-4.19810092879964,1015.81391638777,95.9143237371022,-0.314
2019-01-01 04:45:00,0.0,0.0,0.0,-4.47421492827988,994.396328850881,84.3472760353882,-0.314
2019-01-01 05:00:00,0.0,0.0,0.0,-4.76504149600802,1008.2941635508,92.8428434944965,-0.314
2019-01-01 05:15:00,0.0,0.0,0.0,-4.72252438334918,1028.54476537429,100.0,-0.314
2019-01-01 05:30:00,0.0,0.0,0.0,-3.76405818718644,1071.47715489069,85.3076097491853,-0.314
2019-01-01 05:45:00,0.0,0.0,0.0,-4.6364310213553,1070.94340418784,99.7656832168113,-0.314
2019-01-01 06:00:00,0.0,0.0,0.0,-3.85824171948157,1040.79758144466,95.2605041301588,-0.314
2019-01-01 06:15:00,0.0,0.0,0.0,-4.35760121739587,1039.94796340403,100.0,-0.314
2019-01-01 06:30:00,0.0,0.0,0.0,-4.12135984985101,1015.73055813945,86.3670437932688,-0.314
2019-01-01 06:45:00,0.0,0.0,0.0,-3.77670679020437,1058.196520323,97.7820237169378,-0.314
2019-01-01 07:00:00,0.0,0.0,0.0,-4.732584822176,1062.25036528356,100.0,-0.314
2019-01-01 07:15:00,0.0,0.0,0.0,-4.69935422001776,1084.31506698162,99.6745369241093,-0.314
2019-01-01 07:30:00,0.8,0.0,0.0,-4.67969524695653,1069.24438275493,93.3869484347232,0.085
2019-01-01 07:45:00,9.867,16.97517539371,2.53652046112908,-3.95422557570938,1003.08655691828,100.0,1.77
2019-01-01 08:00:00,28.733,36.0185270994392,5.38207876198518,-4.40431744546063,1003.52614400048,100.0,5.391
2019-01-01 08:15:00,66.8,70.03553285716,10.4650796223342,-4.47336875360143,1015.4875804907,93.7269320065856,9.3
2019-01-01 08:30:00,128.867,82.9995104345118,12.4022256971109,-3.52379687414484,1082.8010245848,95.8211876687909,13.66
2019-01-01 08:45:00,197.133,130.79150247864,19.5435578416359,-3.97758680147959,1026.18927177794,91.0312118445221,20.111
2019-01-01 09:00:00,240.067,148.589134673838,22.2029741466655,-3.25868488390644,1043.38252022549,86.4752814872753,27.896
2019-01-01 09:15:00,316.867,185.2125986677,27.6754457779322,-2.73835279450756,1026.16748259764,99.4780131250272,39.923
2019-01-01 09:30:00,366.467,207.054930394474,30.9392424727375,-2.57312417753612,1066.90725396578,95.0720121124497,49.526
2019-01-01 09:45:00,413.133,216.155021787874,32.2990262441651,-2.20634479626243,1087.24586890222,98.2621442732584,56.224
2019-01-01 10:00:00,444.667,230.531446935565,34.4472277030156,-1.69384675960801,1082.66990369252,90.0765439017698,59.531
2019-01-01 10:15:00,448.133,263.894374829582,39.4324927906272,-1.17021756475077,1008.70977992456,89.0328913612176,66.781
2019-01-01 10:30:00,440.533,279.753626671893,41.8022660544209,-0.704433270758139,1045.35276366521,85.4885003798919,69.548
2019-01-01 10:45:00,493.4,280.292154582407,41.8827357421987,-0.403810016348857,1017.31094429451,75.9723767276807,67.782
